fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F4-rot-both	N3-iso-persisted	OFFMFFO	O:ok F:noop F:noop M:ok F:noop F:noop O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	19	393216	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMFMF	O:ok F:noop F:noop M:ok F:noop M:ok F:noop	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	19	360448	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMFMM	O:ok F:noop F:noop M:ok F:noop M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	25	458752	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMFOF	O:ok F:noop F:noop M:ok F:noop O:ok F:ok(F=3,reclaimed=1)	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	23	458752	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMFMO	O:ok F:noop F:noop M:ok F:noop M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	25	491520	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMFOM	O:ok F:noop F:noop M:ok F:noop O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	23	458752	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMFOO	O:ok F:noop F:noop M:ok F:noop O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	25	524288	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMMFF	O:ok F:noop F:noop M:ok M:ok F:noop F:noop	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	19	360448	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMMFO	O:ok F:noop F:noop M:ok M:ok F:noop O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	25	491520	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMMFM	O:ok F:noop F:noop M:ok M:ok F:noop M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	25	458752	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFFMMMF	O:ok F:noop F:noop M:ok M:ok M:ok F:noop	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	25	458752	0	0	t1@50182:released-and-isolated
