fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMFMO	O:ok F:noop F:noop M:ok F:noop M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	491520	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMFOM	O:ok F:noop F:noop M:ok F:noop O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	23	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMFMM	O:ok F:noop F:noop M:ok F:noop M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMFOO	O:ok F:noop F:noop M:ok F:noop O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	524288	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMFM	O:ok F:noop F:noop M:ok M:ok F:noop M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMFF	O:ok F:noop F:noop M:ok M:ok F:noop F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	19	360448	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMFO	O:ok F:noop F:noop M:ok M:ok F:noop O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	491520	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMMF	O:ok F:noop F:noop M:ok M:ok M:ok F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMMO	O:ok F:noop F:noop M:ok M:ok M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMMM	O:ok F:noop F:noop M:ok M:ok M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMOF	O:ok F:noop F:noop M:ok M:ok O:ok F:ok(F=3,reclaimed=1)	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOFF	O:ok F:noop F:noop M:ok O:ok F:ok(F=3,reclaimed=1) F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	23	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMOO	O:ok F:noop F:noop M:ok M:ok O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	622592	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMMOM	O:ok F:noop F:noop M:ok M:ok O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOFM	O:ok F:noop F:noop M:ok O:ok F:ok(F=3,reclaimed=1) M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOFO	O:ok F:noop F:noop M:ok O:ok F:ok(F=3,reclaimed=1) O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOMF	O:ok F:noop F:noop M:ok O:ok M:ok F:ok(F=3,reclaimed=1)	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOMM	O:ok F:noop F:noop M:ok O:ok M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOMO	O:ok F:noop F:noop M:ok O:ok M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOOF	O:ok F:noop F:noop M:ok O:ok O:ok F:ok(F=6,reclaimed=18)	ok	same	-	[0, 0]	0	0	[0, 0]	29	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOOM	O:ok F:noop F:noop M:ok O:ok O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFMOOO	O:ok F:noop F:noop M:ok O:ok O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFOFFF	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) F:noop F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	17	360448	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFOFMF	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) M:ok F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	23	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFOFFO	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) F:noop O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	23	491520	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OFFOFFM	O:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1) F:noop M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	23	458752	0	0	t1@50304:record-kept-allocated
