S1ROW	324	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	324	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	328	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	328	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	328	20	control	-	-	ok#3	burned=true	target_in_ring=true
